M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
1670,21,817,bf16,N,N,174,-606605226,0.01596,0.03322,2.0811,4,254,181.9,0,1.0077
5298,38,1,bf16,N,N,166,-606629829,0.00819,0.00749,0.9148,4,938,99.7,0,1.0074
231,10,11746,fp16,N,T,70,-606604754,0.02387,0.16884,7.0731,4,59,237.6,0,1.0039
1310,7,8,fp32,T,N,519,-606603849,0.00818,0.00782,0.9564,4,1060,9.6,0,1.0088
11,28,14,fp32,N,N,556,-606605039,0.00787,0.00760,0.9663,4,1025,0.4,0,1.0243
4,2,4,fp32,T,T,82,-606620797,0.00839,0.00755,0.9001,4,924,0.0,0,1.0049
10,100,395,fp16,T,N,382,-606622740,0.00822,0.05670,6.9007,4,152,11.1,0,1.0196
1,13,349,bf16,T,T,4,-356,0.00438,0.00424,0.9667,4,1465,2.2,0,1.0075
486,171,11,fp32,T,T,82,-606620754,0.00760,0.00738,0.9713,4,838,47.5,0,1.0107
27,12,2671,fp32,N,T,614,-606602200,0.02002,0.03812,1.9046,4,129,20.9,0,1.0219
3016,1,55,fp16,T,N,30,-606602866,0.00428,0.00426,0.9970,4,1137,80.4,0,1.0041
5170,21,1053,fp32,T,N,519,-606624665,0.02467,0.03558,1.4422,4,250,903.9,0,1.0090
32666,1934,154,bf16,T,T,39,-606619901,0.72947,0.72950,1.0000,4,14,361.0,0,1.0206
7,16635,84,fp16,T,T,36,-378,0.01412,0.02260,1.6011,4,365,231.0,0,1.0003
119,9566,44,fp16,N,N,92,-606603313,0.01188,0.01155,0.9727,4,609,455.1,0,1.0069
28,96,15,bf16,T,T,39,-357,0.00856,0.00759,0.8871,4,782,1.7,0,1.0038
250,16,829,fp16,N,T,239,-606604844,0.01010,0.01134,1.1227,4,490,45.3,0,1.0039
15633,14950,679,bf16,T,T,39,-606619916,3.97352,4.12713,1.0387,4,5,245.7,0,1.0461
57,1,73,fp16,N,T,63,-9,0.00456,0.00743,1.6307,4,967,1.9,0,0.9760
219,17823,2026,bf16,T,T,39,-606619903,0.22363,0.22176,0.9917,4,45,396.7,0,1.0592
891,6,3063,bf16,N,T,62,-606603160,0.02642,0.02664,1.0081,4,333,208.8,0,0.9722
6017,10,17,bf16,T,T,39,-606619917,0.00775,0.00864,1.1150,4,708,57.5,0,0.9970
300,237,202,fp16,N,N,94,-606624243,0.00792,0.02209,2.7910,4,300,63.3,0,1.0107
168,137,59,bf16,T,T,39,-606619917,0.00771,0.00749,0.9718,4,727,16.6,0,1.0071
13,3,1,fp16,N,N,35,-606624072,0.00791,0.00806,1.0194,4,1078,0.0,0,1.0105
49,4,424,fp32,T,T,82,-606620815,0.01352,0.01903,1.4075,4,301,6.7,0,1.0048
105,45,292,bf16,T,N,231,-606605475,0.00720,0.00741,1.0287,4,661,14.8,0,1.0050
773,334,5,bf16,T,N,231,-606605476,0.00689,0.00697,1.0122,4,625,151.6,0,1.0091
91,19,7,bf16,T,T,39,-606619917,0.00713,0.00716,1.0042,4,772,1.2,0,1.0074
5,8,32,bf16,N,T,201,-606623200,0.00700,0.00720,1.0287,4,1137,0.1,0,1.0032
29,3516,10,fp16,N,T,62,-606627724,0.00685,0.00725,1.0584,4,962,69.9,0,1.0003
506,1111,289,bf16,T,T,39,-606619899,0.01302,0.01269,0.9748,4,529,244.5,0,0.9802
428,24728,16,bf16,T,T,39,-606619899,0.06834,0.07973,1.1666,4,112,631.2,0,0.9764
748,38,18563,fp32,N,N,558,-606605034,0.13848,0.27730,2.0024,4,38,422.3,0,1.0113
115,3,1326,fp16,T,N,56,-547,0.02873,0.15735,5.4768,4,57,10.9,0,0.9570
2060,693,1245,bf16,N,T,62,-606623124,0.06763,0.08730,1.2908,4,111,185.8,0,1.0803
293,1,1112,bf16,T,T,40,-606619929,0.01567,0.01565,0.9984,4,328,41.8,0,0.9054
14251,5424,3,bf16,N,T,201,-606623175,0.27534,0.45996,1.6705,4,22,1123.4,0,1.0232
246,2759,773,fp16,T,T,53,-606629622,0.02837,0.12273,4.3256,4,76,259.4,0,0.9630
31370,2579,1104,bf16,T,T,39,-606619918,2.08230,2.07958,0.9987,4,5,191.4,0,1.2273
292,8029,2,fp16,N,N,94,-606624069,0.01396,0.01475,1.0569,4,440,674.3,0,0.8786
30432,339,8646,fp32,T,T,82,-606620821,5.62358,5.67337,1.0089,4,5,196.6,0,0.9173
7,7565,71,fp16,N,T,62,-606604842,0.00687,0.00720,1.0482,4,1008,187.4,0,1.0055
1,8529,311,fp16,T,N,31,-606622728,0.01148,0.01147,0.9985,4,690,465.0,0,1.0084
218,4,7,fp16,T,T,53,-377,0.00722,0.00727,1.0068,4,802,0.9,0,1.0057
9,57,4941,fp32,N,T,612,-606618433,0.03389,0.07466,2.2031,4,101,38.6,0,1.0179
186,15211,14,bf16,N,N,166,-606605179,0.02070,0.02055,0.9928,4,389,567.6,0,0.9925
2824,5,137,fp16,N,T,62,-606627721,0.00688,0.00767,1.1154,4,760,120.9,0,0.9805
340,4911,20094,bf16,T,N,239,-606630822,0.91553,1.70730,1.8648,4,6,237.8,0,1.0167
18,10693,77,bf16,T,N,231,-606630818,0.00913,0.01278,1.4000,4,546,265.1,0,0.9995
13,101,5281,bf16,T,N,247,-606630698,0.01404,0.01372,0.9770,4,405,86.1,0,0.9962
2822,3624,26171,fp16,N,T,227,-606627759,5.22673,8.46828,1.6202,4,5,72.4,0,1.0081
7290,22,1026,bf16,T,T,39,-606619899,0.03048,0.04610,1.5127,4,196,513.4,0,1.0098
12416,6,1597,fp32,N,T,612,-606602200,0.08304,0.09679,1.1656,4,100,959.1,0,1.0219
3311,19156,88,bf16,N,N,273,-606629911,0.38830,0.58166,1.4980,4,17,663.6,0,0.9823
329,17,6521,fp16,T,N,258,-606622882,0.01864,0.01799,0.9653,4,385,243.3,0,1.0039
25,1,198,bf16,N,N,2,-9,0.00515,0.03075,5.9673,4,210,2.0,0,0.9946
11574,200,17559,fp32,N,T,614,-606618402,2.99853,3.57552,1.1924,4,5,278.9,0,1.0576
1094,78,25,fp16,T,N,245,-606622900,0.00823,0.00783,0.9511,4,680,48.6,0,0.9791
16,156,15,fp32,T,N,539,-606624685,0.00823,0.00866,1.0519,4,1072,2.5,0,0.9929
8,6,3990,bf16,N,T,64,-606603222,0.01308,0.01821,1.3916,4,273,8.6,0,1.0108
126,16,319,bf16,T,T,39,-606619899,0.00997,0.00909,0.9118,4,567,9.9,0,1.0118
3,309,22476,fp32,T,T,15,-606620762,0.72819,1.16375,1.5981,4,9,38.5,0,1.0024
4283,7084,4,fp32,N,T,614,-606602019,0.10118,0.13725,1.3565,4,69,1201.3,0,1.0645
11,3,2341,fp16,N,T,68,-606627647,0.01360,0.01363,1.0023,4,368,4.8,0,0.9362
125,2205,140,fp16,T,N,245,-606622900,0.01026,0.02220,2.1642,4,358,171.1,0,0.9928
5099,836,2,fp32,N,T,614,-606601984,0.01864,0.02938,1.5761,4,297,917.4,0,1.0069
24251,12,106,bf16,N,T,57,-606603185,0.01338,0.03224,2.4101,4,267,471.5,0,0.9695
16234,888,37,fp32,T,T,82,-606620832,0.07671,0.11144,1.4527,4,89,784.7,0,1.0915
3197,57,32,fp32,T,N,519,-606624735,0.00694,0.00718,1.0353,4,943,165.1,0,0.9031
11268,9,27,bf16,N,T,57,-606623200,0.00696,0.00877,1.2598,4,730,145.7,0,0.9987
2,1,152,bf16,T,N,3,-9,0.00385,0.00386,1.0004,4,1036,0.2,0,0.9790
4576,39,12,fp16,N,N,94,-606603415,0.00695,0.00735,1.0579,4,929,118.7,0,0.9936
10537,9686,7866,bf16,T,T,39,-606619916,14.26392,25.32383,1.7754,4,5,50.9,0,1.1857
118,164,21911,fp16,N,N,232,-606603283,0.06074,0.16346,2.6911,4,54,204.7,0,0.8812
1632,2239,84,bf16,T,N,231,-606605603,0.03238,0.04507,1.3919,4,199,471.4,0,0.9994
2,87,6327,bf16,N,N,176,-606605266,0.01691,0.01574,0.9308,4,323,66.6,0,0.9834
9346,1603,25,fp16,N,N,94,-606603313,0.09457,0.09925,1.0495,4,99,639.5,0,1.1087
1496,7,256,fp32,T,N,519,-606624680,0.00800,0.00953,1.1905,4,592,197.5,0,0.8549
358,4,55,bf16,N,T,57,-606623200,0.00763,0.00751,0.9846,4,1031,6.0,0,1.0035
24996,131,680,fp16,T,N,245,-606603127,0.10551,0.11053,1.0475,4,93,448.0,0,1.1877
17,2,508,fp16,N,N,37,-606624140,0.01077,0.06551,6.0820,4,115,1.8,0,0.8520
19346,2,1,fp32,T,N,212,-606624792,0.00790,0.00732,0.9268,4,834,29.4,0,1.0060
915,3,3,fp16,N,N,35,-606603245,0.00821,0.00762,0.9282,4,972,2.0,0,0.9971
97,13,5529,fp16,N,N,99,-606624108,0.01892,0.01775,0.9384,4,317,64.6,0,0.9931
860,4,667,fp16,T,N,163,-606622740,0.01170,0.02811,2.4028,4,228,99.7,0,1.0100
61,1,16275,bf16,T,N,11,-150,0.21079,0.20948,0.9938,4,42,9.6,0,1.0079
24133,3,14,bf16,N,T,57,-606603241,0.00840,0.02168,2.5810,4,342,114.9,0,1.0095
139,466,13,fp16,T,N,245,-606622868,0.00853,0.00780,0.9148,4,636,32.2,0,1.0123
472,2301,205,fp16,T,T,53,-606629606,0.01769,0.05381,3.0418,4,172,309.9,0,1.0042
28893,2,2395,fp32,T,N,212,-606624707,0.23215,0.62834,2.7066,4,16,1193.4,0,1.0046
19,22143,2959,fp32,T,N,519,-606624795,0.24825,0.29937,1.2060,4,32,1063.4,0,1.1233
4,54,34,bf16,N,T,57,-606603220,0.00707,0.00711,1.0060,4,1019,0.7,0,0.9157
2,38,3437,bf16,T,T,4,-354,0.17546,0.32490,1.8517,4,25,1.6,0,1.0038
12,1345,1,fp32,N,T,612,-606601893,0.00687,0.00718,1.0446,4,1060,10.2,0,1.0023
16779,3,3,fp32,T,T,82,-606620755,0.00677,0.00709,1.0475,4,1003,59.5,0,1.0037
2,6459,690,bf16,T,N,17,-606605476,0.02862,0.03221,1.1253,4,282,313.3,0,0.9988
5503,17273,13,bf16,N,N,166,-714,0.53931,0.55693,1.0327,4,19,706.1,0,1.0737
106,345,2082,fp16,T,N,255,-606602963,0.02832,0.07095,2.5053,4,128,71.5,0,0.9470
513,5,702,fp16,T,T,53,-606629622,0.01422,0.08670,6.0975,4,101,51.9,0,1.0016
1,111,10,fp32,T,T,13,-606620758,0.00444,0.00432,0.9740,4,1285,1.1,0,0.9980
2334,5760,131,bf16,T,T,39,-606619903,0.09651,0.10458,1.0836,4,93,579.2,0,1.0659
1767,997,1,fp32,N,T,612,-606601984,0.00967,0.01313,1.3587,4,550,730.1,0,0.9317
129,16237,715,fp16,N,T,62,-606627698,0.08430,0.16915,2.0065,4,59,377.0,0,0.9975
254,3,1,bf16,N,T,57,-606623201,0.00769,0.00771,1.0027,4,1031,0.5,0,1.0026
2,9458,3831,fp16,T,N,55,-606622900,0.13661,0.68712,5.0297,4,15,531.1,0,1.0055
4169,8571,98,bf16,T,N,231,-606605607,0.25520,0.50334,1.9724,4,20,569.9,0,0.9996
3824,39,4107,fp16,N,T,70,-606604773,0.08120,0.14135,1.7408,4,69,398.1,0,0.9896
4,66,243,fp32,N,T,612,-606618309,0.00678,0.00704,1.0374,4,775,10.2,0,0.9871
5734,2,4095,fp16,N,T,70,-606604760,0.05671,0.05693,1.0040,4,165,829.2,0,1.0649
13,1035,38,fp32,N,T,612,-606618096,0.00673,0.00725,1.0782,4,1019,31.7,0,0.9045
4041,25883,3,fp16,T,T,53,-606629603,0.46602,1.79861,3.8595,4,6,898.1,0,0.9180
2,117,16801,bf16,N,N,176,-606605266,0.03458,0.03452,0.9982,4,228,115.7,0,1.0063
14,5301,10342,fp16,T,T,53,-606629613,0.17453,1.30530,7.4790,4,8,631.6,0,0.9926
3720,3979,1296,fp16,N,T,62,-606627717,0.44975,0.45421,1.0099,4,23,176.0,0,1.1009
407,37,2,bf16,N,N,166,-606605226,0.00802,0.00745,0.9290,4,881,7.7,0,0.9115
12,29,206,bf16,T,N,231,-606630667,0.00856,0.00819,0.9562,4,450,2.1,0,0.9971
78,5745,463,fp32,T,N,519,-606604041,0.02809,0.03129,1.1140,4,278,447.8,0,1.1285
168,35,254,fp16,N,N,94,-606603411,0.00841,0.00793,0.9434,4,562,15.1,0,0.8699
2,5,129,fp16,N,N,55,-606624224,0.00849,0.01862,2.1926,4,329,0.2,0,0.9863
86,5812,66,bf16,N,T,57,-606623201,0.00891,0.01332,1.4946,4,533,311.6,0,0.9931
16995,12,57,fp32,T,N,525,-606624707,0.00878,0.01067,1.2151,4,649,534.5,0,0.9897
9,1461,2346,fp32,T,N,519,-606624689,0.03349,0.03376,1.0082,4,259,413.5,0,0.9933
383,344,22,fp32,N,T,614,-606602085,0.00704,0.00716,1.0178,4,967,84.0,0,0.9770
442,36,14931,fp16,N,T,70,-606627643,0.05795,0.25173,4.3442,4,41,247.4,0,1.0072
32,62,487,fp16,T,N,245,-606602890,0.00865,0.06131,7.0909,4,129,11.5,0,1.0092
6,19298,1,fp32,T,N,519,-606603825,0.00697,0.00710,1.0196,4,906,77.5,0,1.0032
11355,5,184,bf16,N,N,27,-606605179,0.01394,0.01916,1.3743,4,432,316.1,0,1.0089
473,9,1,fp32,T,N,519,-606624727,0.00732,0.00747,1.0203,4,1078,2.6,0,0.9847
180,2,15488,fp32,T,N,212,-606603811,0.20953,0.31540,1.5053,4,31,53.8,0,1.0032
22,2,586,bf16,N,T,57,-606623166,0.00703,0.00720,1.0254,4,677,4.0,0,1.0048
2,156,3,fp32,N,N,556,-606605144,0.00706,0.00721,1.0224,4,1078,0.4,0,1.0014
1,11,14005,fp32,N,T,613,-9,0.01688,0.60951,36.1170,4,17,39.8,0,0.9924
240,7919,7216,bf16,N,T,62,-606603161,0.32977,1.26199,3.8268,4,8,380.1,0,1.1557
9,283,13635,bf16,T,N,247,-606630698,0.02366,0.02364,0.9991,4,303,336.9,0,0.8654
2601,12573,2396,bf16,N,N,166,-606630008,1.57159,7.13912,4.5426,4,5,129.5,0,1.0450
5976,150,38,bf16,T,N,231,-606605477,0.00908,0.01976,2.1767,4,397,446.3,0,0.9772
494,88,12745,fp16,N,N,399,-606624073,0.03525,0.25646,7.2754,4,39,425.8,0,0.9966
1394,15,43,fp16,N,T,62,-606627725,0.00801,0.00791,0.9872,4,1066,25.6,0,1.0124
1849,8715,2782,fp32,N,N,556,-606605119,2.95974,3.62176,1.2237,4,5,61.5,0,1.0963
152,199,26,fp32,N,N,556,-606605041,0.00768,0.00779,1.0146,4,1060,20.5,0,0.9214
69,2,971,bf16,T,N,26,-606605476,0.02047,0.02717,1.3272,4,200,6.8,0,0.9914
4,369,137,fp16,N,N,94,-606603368,0.00762,0.01372,1.8021,4,352,14.2,0,0.8810
26,20,3391,fp32,N,T,614,-606618433,0.02411,0.07350,3.0485,4,116,26.0,0,0.9972
1444,1505,590,fp16,N,T,62,-606627741,0.04491,0.06104,1.3593,4,153,271.1,0,1.0129
6,38,31995,fp32,T,T,82,-606620820,0.68960,0.69015,1.0008,4,15,8.2,0,0.9855
20,5,5355,fp16,T,N,84,-606603003,0.01369,0.01211,0.8844,4,482,19.6,0,1.0057
1076,1,6,fp16,N,T,63,-9,0.00499,0.00774,1.5515,4,1048,3.5,0,1.0136
19,2,11,fp16,T,T,53,-606629579,0.00825,0.00798,0.9671,4,830,0.1,0,0.9983
2,878,2,fp16,T,T,60,-606629571,0.00771,0.00790,1.0254,4,1060,1.4,0,1.0005
63,461,14221,bf16,N,N,176,-606629919,0.04336,0.04288,0.9889,4,191,346.4,0,1.0119
825,12196,1619,fp32,T,N,525,-606603894,1.10208,1.14675,1.0405,4,10,113.0,0,1.1567
91,28119,10,bf16,T,T,39,-355,0.01736,0.04054,2.3352,4,228,622.0,0,0.8722
786,53,156,fp16,N,T,62,-606627724,0.00817,0.00843,1.0318,4,722,52.4,0,0.9704
1182,217,17634,fp32,N,T,612,-606618439,0.33790,0.53195,1.5743,4,19,295.1,0,1.0200
1,29057,10,bf16,T,N,4,-9,0.00484,0.01134,2.3434,4,621,144.1,0,0.9641
6855,1255,1281,bf16,N,T,57,-606603181,0.29766,0.29897,1.0044,4,34,185.4,0,1.0932
4642,1,2,fp32,N,T,613,-9,0.00472,0.00770,1.6310,4,1054,11.8,0,0.9269
42,11,1540,bf16,T,N,239,-606605540,0.01534,0.01526,0.9950,4,334,10.8,0,0.9781
11,14227,503,fp32,T,T,82,-606620829,0.05025,0.09971,1.9840,4,89,582.5,0,0.9976
2,7,29144,bf16,N,N,33,-606605228,0.39204,0.38884,0.9919,4,17,1.3,0,0.8545
1198,2,4585,fp32,N,T,612,-606602198,0.04008,0.10494,2.6181,4,89,549.3,0,1.0029
130,1525,23178,bf16,N,N,176,-606605183,0.32828,0.32451,0.9885,4,30,236.1,0,0.9747
206,20045,5310,fp32,N,N,556,-606628005,1.63508,2.01609,1.2330,4,6,273.2,0,1.1483
3,7576,254,bf16,N,T,201,-606623165,0.00959,0.01543,1.6086,4,468,410.8,0,0.8756
5254,94,2428,bf16,N,T,62,-606623132,0.05865,0.06691,1.1410,4,141,476.5,0,1.0059
200,118,430,fp32,N,N,556,-606627988,0.00761,0.01385,1.8199,4,418,84.3,0,0.9900
139,70,1,fp32,T,N,519,-606603885,0.00753,0.00769,1.0216,4,1042,5.3,0,1.0090
92,2370,28621,fp32,N,N,558,-606605112,0.63756,2.83026,4.4392,4,5,443.5,0,1.0097
6,23,4,bf16,N,N,166,-606605261,0.00807,0.00763,0.9456,4,865,0.1,0,0.9806
37,265,2,fp32,T,N,519,-606603885,0.00828,0.00799,0.9658,4,1054,5.0,0,1.0020
2,40,38,fp32,T,N,253,-606603885,0.00778,0.00799,1.0266,4,977,0.9,0,0.9956
619,16,6469,bf16,T,N,502,-606605451,0.01770,0.01690,0.9549,4,417,466.5,0,0.9982
377,1,67,fp16,N,T,63,-9,0.00445,0.00763,1.7140,4,962,11.7,0,1.0144
24,8,4,fp16,N,N,358,-606603268,0.00792,0.00755,0.9543,4,943,0.1,0,1.0052
9,606,784,bf16,N,T,62,-606623166,0.00983,0.01036,1.0535,4,645,100.3,0,1.0108
53,90,1820,bf16,N,N,176,-606605266,0.01286,0.01711,1.3305,4,354,42.0,0,1.0018
1844,25737,3100,bf16,T,T,39,-606619921,2.99568,2.94140,0.9819,4,5,120.5,0,1.1416
1,9260,7244,fp16,T,N,38,-606622733,0.14784,0.14795,1.0007,4,61,907.8,0,0.8943
2,12,1582,bf16,T,N,62,-606605432,0.01376,0.01403,1.0198,4,421,3.2,0,1.0045
496,2,30,bf16,T,N,19,-606605476,0.00790,0.00758,0.9597,4,1014,4.3,0,0.9903
2,2,5,fp32,N,T,612,-606618317,0.00811,0.00816,1.0053,4,1066,0.0,0,1.0143
35,7742,4,fp16,N,T,62,-606627733,0.00781,0.00768,0.9829,4,834,146.7,0,1.0033
5,6540,25555,fp32,T,N,525,-606603996,0.59480,0.60832,1.0227,4,17,1125.0,0,1.1580
24,7,63,fp16,T,N,73,-606622893,0.00759,0.00753,0.9918,4,869,0.6,0,0.8772
9517,48,2,fp16,T,T,88,-606629545,0.00812,0.00792,0.9759,4,898,229.8,0,0.9936
14175,13,7792,fp32,T,T,82,-606620762,0.34513,0.52170,1.5116,4,19,1283.4,0,1.0119
528,1419,1,bf16,N,T,57,-606623223,0.00834,0.00801,0.9603,4,893,359.7,0,0.9784
18,3,6346,bf16,N,T,64,-606603222,0.01261,0.04782,3.7932,4,101,21.2,0,0.9941
13378,2,6496,bf16,T,N,29,-606630723,0.27921,0.27891,0.9989,4,32,623.0,0,0.8957
20,16,6,fp16,T,T,88,-606629542,0.00781,0.00752,0.9639,4,962,0.2,0,0.9817
226,3727,50,bf16,N,N,166,-606629829,0.00989,0.00958,0.9684,4,695,380.7,0,0.9982
46,547,439,fp16,T,T,53,-606629612,0.01106,0.04544,4.1083,4,146,56.2,0,0.9922
7152,189,8,bf16,T,N,231,-140,0.01234,0.03857,3.1263,4,226,447.8,0,1.0035
1,2,467,bf16,T,N,4,-9,0.00636,0.03833,6.0221,4,204,0.4,0,0.9911
77,14276,147,fp32,T,N,525,-606624725,0.02543,0.03182,1.2510,4,273,504.7,0,1.0721
5581,164,5224,fp16,T,N,392,-606622954,0.15377,0.24971,1.6239,4,39,414.2,0,1.0125
1386,15685,1916,fp32,N,N,556,-606627947,2.44007,2.53201,1.0377,4,5,89.3,0,0.9638
2117,4892,528,bf16,T,N,332,-606630861,0.14206,0.16226,1.1422,4,60,343.7,0,0.9973
37,21538,9,fp16,N,N,92,-606603244,0.01010,0.00971,0.9623,4,665,354.2,0,0.9879
3,193,12928,fp16,N,T,70,-606604754,0.02096,0.01966,0.9381,4,373,241.9,0,1.0015
3,106,12,bf16,T,T,4,-357,0.00869,0.00790,0.9090,4,1009,0.4,0,0.9970
28,15,66,bf16,N,T,57,-606603237,0.00772,0.00765,0.9917,4,902,1.0,0,0.9978
1,2084,15606,bf16,T,T,4,-356,0.08933,0.08986,1.0059,4,107,728.6,0,1.0043
146,4,18,fp16,N,N,121,-606624205,0.00805,0.00769,0.9547,4,792,1.0,0,0.9979
24937,4092,77,fp16,T,T,53,-606629613,0.95103,1.02623,1.0791,4,10,433.9,0,0.9967
23,7,50,fp16,T,T,53,-606629622,0.00867,0.01110,1.2803,4,437,0.4,0,0.9723
2,1,42,fp16,N,T,63,-9,0.00470,0.00769,1.6358,4,915,0.1,0,1.0156
16,794,2,fp16,T,N,245,-606602969,0.00826,0.00790,0.9565,4,1003,6.5,0,1.0084
54,19,386,fp32,N,N,556,-606627941,0.00753,0.00757,1.0063,4,711,15.5,0,0.9933
4,440,4,fp32,N,T,616,-606618330,0.00762,0.00794,1.0419,4,1078,1.9,0,0.9978
165,23,21,fp16,N,N,90,-606624101,0.00810,0.00775,0.9561,4,649,2.8,0,0.9948
45,245,115,fp16,T,T,53,-606629612,0.00821,0.01795,2.1867,4,309,13.5,0,0.9916
2018,4559,1,fp32,T,N,519,-606603818,0.03220,0.04142,1.2863,4,213,1143.7,0,1.0154
138,748,11667,fp16,N,N,232,-606603403,0.09942,0.23819,2.3958,4,40,212.1,0,0.9740
26138,210,7,fp32,N,N,556,-606627888,0.02786,0.02896,1.0396,4,305,814.5,0,1.0541
3,35,11243,fp32,T,N,253,-606624713,0.14139,0.24365,1.7232,4,40,12.1,0,0.9363
355,118,239,fp16,N,T,62,-606627732,0.00707,0.01039,1.4698,4,598,55.7,0,0.9886
18,601,5569,fp16,N,T,70,-606627643,0.02423,0.04106,1.6947,4,216,286.3,0,0.9849
155,47,275,fp16,N,N,90,-606624243,0.00856,0.00866,1.0128,4,613,16.4,0,0.9866
3,4,3,bf16,N,T,57,-606623163,0.00696,0.00728,1.0449,4,1078,0.0,0,0.9880
15254,589,853,fp16,T,T,53,-606629607,0.21235,1.18629,5.5866,4,9,296.5,0,1.0863
1607,224,1136,fp32,N,T,614,-606618395,0.03579,0.03785,1.0575,4,243,272.7,0,0.9828
904,2548,9,fp32,T,N,539,-606608181,0.01116,0.01346,1.2061,4,532,836.6,0,0.9673
1,23474,111,bf16,T,T,4,-356,0.05914,0.05917,1.0004,4,152,89.7,0,0.9606
15,45,3,fp16,T,T,53,-606629612,0.00717,0.00776,1.0816,4,795,0.4,0,0.9820
7,6757,12,fp16,N,N,90,-606624140,0.00711,0.00729,1.0259,4,982,49.4,0,0.9878
3,7,5,fp16,T,T,36,-376,0.00728,0.00739,1.0149,4,924,0.0,0,0.9942
1954,19458,16,bf16,N,N,166,-606605218,0.21197,0.22326,1.0533,4,45,720.7,0,1.0050
3435,20370,6,fp32,T,T,82,-606620831,0.37951,0.80763,2.1281,4,13,739.0,0,0.9818
1716,18,182,fp32,T,N,519,-606603830,0.00702,0.00734,1.0455,4,972,197.5,0,0.9940
12734,25,648,bf16,N,T,57,-606623205,0.02918,0.03093,1.0600,4,295,610.4,0,1.0070
10,3466,28462,fp16,T,N,259,-606622839,0.35599,0.42445,1.1923,4,25,556.2,0,0.9925
135,47,27802,bf16,N,N,176,-606629919,0.06400,0.21767,3.4010,4,44,158.5,0,0.9804
2682,218,6314,fp16,N,N,107,-606624126,0.15351,0.31035,2.0217,4,32,253.8,0,1.0034
5986,1927,11255,fp32,T,T,82,-606620831,8.70148,8.79304,1.0105,4,5,46.2,0,1.0449
1624,81,31681,fp16,T,T,53,-606629613,0.51519,4.16161,8.0778,4,5,210.7,0,0.9602
40,235,178,fp16,N,N,94,-606603313,0.00835,0.01784,2.1370,4,331,16.2,0,1.0165
9077,29,2386,fp32,T,N,519,-606624906,0.08575,0.11936,1.3921,4,84,1025.8,0,1.0797
8541,187,17018,fp32,N,N,556,-606628040,1.67088,2.48004,1.4843,4,5,359.4,0,0.9767
26,869,6,fp16,T,N,245,-606603020,0.00719,0.00749,1.0426,4,898,14.1,0,0.9904
14981,47,21,bf16,N,T,57,-606623223,0.01089,0.02104,1.9313,4,383,316.5,0,1.0026
510,6423,1,fp32,N,T,612,-606618239,0.01413,0.01872,1.3245,4,419,929.2,0,1.0018
1,8,1116,bf16,N,N,412,-606629854,0.00906,0.01051,1.1593,4,382,2.2,0,1.0046
44,57,67,fp16,T,T,53,-606629622,0.00710,0.01208,1.7000,4,388,3.3,0,1.0051
6,2,120,fp16,T,T,71,-606629541,0.00721,0.02087,2.8960,4,284,0.3,0,1.0041
4624,8043,17176,bf16,N,N,166,-606605354,11.16571,12.49830,1.1193,4,5,52.3,0,1.0767
17,237,168,bf16,T,N,231,-606605566,0.00793,0.00839,1.0576,4,576,12.8,0,0.9347
57,69,1,fp16,N,T,62,-606604834,0.00769,0.00738,0.9602,4,893,2.1,0,0.9962
9,1,8188,fp16,N,N,21,-9,0.01213,0.96837,79.8234,4,11,13.5,0,1.0059
6,4866,6,bf16,N,N,166,-606605260,0.00769,0.00741,0.9632,4,1019,22.8,0,1.0167
2,20237,279,fp32,N,T,612,-606602083,0.02995,0.03257,1.0875,4,264,759.6,0,1.0074
3,2501,1,fp32,N,N,556,-606604969,0.00765,0.00803,1.0493,4,1091,5.2,0,0.9948
10661,6140,19,fp32,T,N,525,-606634109,0.24447,0.42206,1.7264,4,24,1076.3,0,1.0435
6,94,2,bf16,N,N,166,-606629958,0.00761,0.00745,0.9786,4,933,0.3,0,0.9724
26,6,19596,fp16,T,T,88,-606629613,0.30523,2.32282,7.6101,4,5,4.1,0,1.0027
72,2,68,fp32,T,N,212,-606624664,0.00759,0.00736,0.9704,4,915,2.7,0,1.0085
1,4,199,fp32,N,T,615,-9,0.00451,0.00775,1.7170,4,841,0.9,0,1.0101
32439,21,2,bf16,T,T,39,-356,0.00903,0.01483,1.6427,4,493,316.2,0,1.0170
79,11926,2,fp16,N,T,62,-524,0.00877,0.01881,2.1441,4,416,435.1,0,1.0040
4980,117,75,fp32,N,T,612,-606634099,0.00916,0.01117,1.2190,4,497,421.2,0,1.0374
6,31,1842,bf16,N,T,62,-606623135,0.01300,0.01297,0.9972,4,396,10.5,0,0.9584
7620,396,4,bf16,T,T,39,-355,0.01907,0.03667,1.9231,4,231,636.4,0,1.0210
94,4112,6,fp32,N,T,614,-606618251,0.00783,0.00770,0.9835,4,929,210.4,0,1.0077
6,9815,11307,bf16,N,T,64,-606623130,0.22273,0.28868,1.2961,4,35,998.2,0,1.0285
57,13,119,fp32,N,T,612,-606601896,0.00776,0.00759,0.9785,4,967,4.7,0,0.9677
1,11091,168,bf16,N,N,167,-9,0.00910,0.01061,1.1660,4,692,414.4,0,0.9998
312,3390,23,fp16,T,T,53,-606629613,0.01069,0.01296,1.2119,4,542,411.5,0,0.9908
