M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
9,1,3092,bf16,N,T,33,-9,0.00423,0.11790,27.8709,4,77,14.6,0,0.9926
18244,15,524,bf16,N,T,27,-621290045,0.02616,0.04001,1.5298,4,220,773.4,0,1.0158
24,259,3,fp32,N,T,238,-621293079,0.00644,0.00652,1.0119,4,1541,4.4,0,0.9803
2105,535,3010,fp16,T,T,22,-621291505,0.11918,0.12121,1.0170,4,77,171.1,0,1.0249
48,24254,5,fp16,T,N,71,-380,0.00690,0.02451,3.5530,4,343,710.3,0,1.1226
9346,2819,26751,fp16,T,T,22,-621291508,3.17505,3.37416,1.0627,4,5,238.2,0,0.6739
7,13623,2,fp16,T,N,5,-380,0.00682,0.02306,3.3822,4,376,63.9,0,1.1584
15232,2583,3628,bf16,T,T,20,-621285693,0.71759,0.71171,0.9918,4,15,399.5,0,0.6433
3,2,296,bf16,T,T,4,-150,0.01407,0.04917,3.4946,4,184,0.2,0,1.1188
243,5,14460,fp16,N,T,33,-621295773,0.27621,0.47236,1.7101,4,22,26.0,0,1.0023
4432,33,16178,bf16,T,T,20,-621285697,0.55527,0.57213,1.0304,4,18,261.2,0,1.0156
4406,1748,11716,bf16,N,N,23,-621292869,0.49742,0.52569,1.0568,4,16,351.8,0,0.6907
2,131,8665,fp16,N,N,22,-171,0.22038,0.26715,1.2122,4,37,10.5,0,1.0295
692,257,1902,bf16,N,N,23,-258,0.06701,0.09533,1.4226,4,93,64.5,0,1.0234
2,3557,1,fp16,T,T,5,-449,0.00684,0.00644,0.9409,4,1584,5.2,0,0.9962
4256,356,103,bf16,N,N,17,-621292872,0.01797,0.03052,1.6981,4,266,390.1,0,1.0171
8,2,2709,fp32,N,T,457,-621283735,0.00917,0.00947,1.0328,4,583,11.8,0,0.9924
12873,831,2288,fp32,T,T,66,-621291445,0.56805,0.60976,1.0734,4,16,296.1,0,0.7295
41,644,16066,bf16,N,T,32,-621290049,0.30897,0.52237,1.6907,4,20,71.6,0,0.9760
4,70,19819,fp16,T,T,5,-445,0.83985,0.93557,1.1140,4,11,3.5,0,1.1268
19544,1,6,fp32,N,N,103,-621293159,0.00553,0.00733,1.3253,4,1061,98.9,0,1.0125
1914,2057,25335,fp16,N,N,22,-621294415,1.07071,1.09767,1.0252,4,10,202.6,0,0.9370
7,34,25304,fp32,N,N,370,-621293363,0.01191,0.01417,1.1895,4,550,348.5,0,0.9745
235,25559,141,fp32,N,N,306,-621293330,0.03321,0.05236,1.5768,4,188,1161.6,0,0.9202
6883,8,593,fp16,N,N,17,-621294409,0.03012,0.04335,1.4394,4,204,278.7,0,1.1106
329,112,10951,bf16,T,N,79,-621289993,0.22789,0.33969,1.4906,4,30,43.0,0,0.9796
4483,916,12551,fp16,N,N,22,-621294416,0.50760,0.50518,0.9952,4,19,299.4,0,0.9229
2,2,324,fp16,N,T,27,-408,0.01796,0.03189,1.7760,4,295,0.1,0,0.9814
17029,2426,10833,fp16,N,T,27,-621295777,2.07411,2.32922,1.1230,4,5,282.9,0,0.8957
94,13749,12812,bf16,N,T,32,-621290045,0.26802,0.44083,1.6447,4,23,1342.7,0,1.2852
1128,2592,1304,fp16,N,T,33,-621295777,0.05161,0.06787,1.3150,4,136,414.6,0,1.0004
12789,43,115,fp16,N,N,17,-170,0.01257,0.03139,2.4967,4,297,409.7,0,0.9848
5187,11059,4783,fp16,N,T,27,-621295773,1.34643,1.44472,1.0730,4,7,285.8,0,0.8580
51,195,33,fp16,T,T,22,-449,0.00661,0.01543,2.3348,4,561,8.5,0,0.9749
5354,11917,15085,fp16,N,N,17,-621294414,4.59632,5.63815,1.2267,4,5,168.9,0,0.7717
10,1,24,fp16,N,N,2,-9,0.00379,0.00636,1.6765,4,1430,0.1,0,1.0010
24,23,6,fp32,N,T,243,-621283667,0.00656,0.00628,0.9576,4,1587,0.5,0,1.1164
9,5095,7805,bf16,N,N,23,-258,0.28363,0.31686,1.1172,4,32,281.6,0,1.0309
1359,20037,70,bf16,T,N,69,-621289960,0.06011,0.08337,1.3871,4,115,1861.9,0,0.9179
2045,28692,3824,fp16,T,N,71,-621296121,0.92739,0.94363,1.0175,4,10,506.6,0,0.7094
7690,81,35,fp16,T,T,22,-447,0.00661,0.01798,2.7207,4,461,459.3,0,0.9853
181,28202,10212,bf16,N,T,32,-621290049,0.33406,0.44074,1.3194,4,21,1796.4,0,0.7081
32,2,6483,fp16,N,T,33,-409,0.11983,0.13172,1.0992,4,72,3.7,0,0.9680
42,29,1,fp16,N,N,17,-173,0.00563,0.02452,4.3551,4,376,0.9,0,1.0073
13986,1499,8926,fp16,N,N,17,-621294413,1.33014,1.33223,1.0016,4,8,270.9,0,0.6722
8,31,764,fp16,N,T,27,-621295773,0.02926,0.04646,1.5881,4,212,2.1,0,1.1007
335,83,3145,bf16,N,N,23,-258,0.10559,0.14591,1.3819,4,61,26.0,0,1.0016
3,2,465,bf16,N,T,27,-621290045,0.02316,0.03896,1.6821,4,212,0.2,0,1.0026
4285,439,491,fp32,N,N,292,-621283847,0.02849,0.02840,0.9968,4,290,589.8,0,0.9124
20,341,9891,bf16,N,T,32,-621290049,0.19531,0.33154,1.6975,4,30,36.7,0,0.9813
762,658,1083,bf16,N,N,23,-621292873,0.04699,0.06343,1.3499,4,134,108.1,0,1.0061
10,88,41,bf16,N,N,17,-257,0.00564,0.02373,4.2067,4,366,2.0,0,0.9946
3799,8751,752,fp32,T,T,66,-621291423,0.54012,0.54269,1.0048,4,18,316.1,0,0.6721
20693,533,119,fp16,N,T,27,-621295770,0.03870,0.03905,1.0090,4,221,1270.6,0,1.1079
52,2763,88,fp16,N,T,27,-408,0.00718,0.02622,3.6532,4,309,149.1,0,1.0500
9661,44,17,fp16,T,T,22,-445,0.00560,0.01688,3.0140,4,523,362.5,0,1.0106
9399,1556,3395,fp16,N,N,17,-621294414,0.24622,0.24637,1.0006,4,31,539.7,0,0.7272
133,1427,8267,fp16,T,N,78,-621296105,0.17580,0.30141,1.7146,4,33,151.0,0,0.9755
169,12142,16836,fp16,N,T,33,-621295777,0.38243,0.57359,1.4998,4,17,1105.4,0,1.0303
19895,20760,373,fp32,N,T,314,-621283665,3.17749,3.19278,1.0048,4,5,539.0,0,0.6477
3761,229,3676,fp32,N,N,292,-621283882,0.10215,0.23512,2.3018,4,43,608.1,0,0.6373
8,4,9,fp16,N,N,2,-173,0.00667,0.00631,0.9464,4,1529,0.1,0,0.9863
9694,4213,9403,fp32,T,T,66,-621291418,8.78970,8.79344,1.0004,4,5,78.1,0,0.6057
859,952,4155,fp32,T,T,66,-621291448,0.10530,0.10096,0.9587,4,89,316.9,0,0.7691
646,27333,33,fp32,N,N,264,-621283889,0.04237,0.04410,1.0408,4,182,1754.0,0,0.6817
59,42,2,fp16,N,T,27,-408,0.00700,0.02385,3.4072,4,344,1.5,0,0.9690
2567,6335,424,bf16,N,T,27,-621290043,0.06537,0.06564,1.0041,4,134,1110.6,0,0.6617
4117,207,1802,bf16,N,T,32,-621290045,0.05067,0.08537,1.6849,4,103,374.8,0,0.9892
1082,1481,10246,fp16,T,N,78,-621296105,0.21897,0.32545,1.4863,4,30,269.1,0,1.0134
12879,5,1085,fp32,N,N,344,-621284000,0.01407,0.07651,5.4390,4,138,3993.5,0,1.0366
449,2664,14858,fp32,N,T,312,-621283678,0.56697,3.69928,6.5246,4,5,334.8,0,0.6240
156,18483,3023,fp32,N,N,306,-621283826,0.27351,0.29217,1.0682,4,39,866.2,0,0.8424
17827,5132,10312,fp16,N,N,17,-621294414,3.90563,5.35286,1.3706,4,5,214.9,0,0.7070
25157,2,2,fp32,T,N,190,-621284035,0.00638,0.00628,0.9849,4,1483,63.1,0,0.9763
353,7,17,fp16,T,N,5,-382,0.00665,0.02407,3.6205,4,370,3.3,0,1.0006
70,8533,14761,bf16,T,T,20,-621285692,0.57984,0.58337,1.0061,4,17,442.1,0,1.0144
5943,13175,5398,bf16,T,T,20,-621285693,1.63625,1.69967,1.0388,4,6,317.6,0,0.7218
1290,151,1598,bf16,N,T,32,-621290045,0.04663,0.07655,1.6417,4,108,115.5,0,1.1145
23424,1295,9550,fp16,T,T,22,-621291507,1.22193,1.22854,1.0054,4,8,485.7,0,0.7901
17905,4,20192,fp32,N,N,344,-621293383,0.37726,1.48934,3.9478,4,7,3834.9,0,0.6906
1695,10202,10579,fp16,N,T,27,-621295772,0.82774,0.87356,1.0554,4,13,387.7,0,0.8350
2958,12,357,fp16,N,T,27,-408,0.02213,0.03645,1.6473,4,259,102.2,0,0.9656
80,1339,29,fp16,N,T,27,-408,0.00568,0.02369,4.1719,4,406,89.9,0,0.9881
2,2,3,fp32,T,N,200,-621284333,0.00645,0.00572,0.8864,4,1676,0.0,0,0.9984
457,64,2,fp16,T,N,71,-380,0.00652,0.01609,2.4695,4,485,18.3,0,1.0116
73,8,19037,fp32,T,T,66,-621291435,0.18433,1.17217,6.3590,4,9,33.5,0,1.1391
8182,22650,12927,fp16,N,N,17,-621294414,10.01292,13.36859,1.3351,4,5,153.6,0,0.8539
13570,3,5342,bf16,T,N,13,-614,0.40423,2.55008,6.3085,4,5,359.1,0,0.9432
6788,669,5683,bf16,T,T,20,-621285686,0.25147,0.25456,1.0123,4,40,409.3,0,0.9742
767,5,10,fp32,N,N,326,-621293153,0.00640,0.00631,0.9848,4,1561,7.2,0,0.9769
1593,11674,4963,fp32,T,T,66,-621291422,1.83446,1.82723,0.9961,4,6,184.1,0,0.6900
273,20399,131,fp32,T,T,66,-621283252,0.03941,0.04210,1.0681,4,226,840.0,0,0.8089
19468,10850,2657,fp16,T,N,71,-621296118,2.19710,2.81681,1.2821,4,5,457.9,0,0.7921
9983,167,5873,fp32,N,T,321,-621283686,0.27701,0.53875,1.9449,4,21,884.8,0,0.6361
15750,7631,3063,bf16,T,N,69,-621290010,1.50815,1.79930,1.1931,4,6,413.7,0,0.8862
923,49,59,fp16,T,T,22,-449,0.00649,0.01740,2.6792,4,455,45.5,0,0.9657
78,9461,3247,fp16,T,N,77,-621296106,0.08101,0.13893,1.7151,4,63,801.1,0,1.0204
8,19183,27506,bf16,T,T,20,-621285693,1.07898,1.12044,1.0384,4,9,979.0,0,0.8781
251,747,1692,fp16,T,N,76,-621296107,0.05050,0.09491,1.8793,4,93,81.7,0,0.9833
1636,7192,3,fp16,N,T,27,-412,0.01999,0.03008,1.5047,4,293,2356.7,0,1.1453
253,22,14216,bf16,N,T,32,-621290045,0.27173,0.46255,1.7023,4,22,28.9,0,0.9781
345,18,40,fp32,T,N,240,-621293436,0.00647,0.00619,0.9577,4,1408,12.8,0,1.0003
1612,10931,1617,fp16,T,N,71,-621296126,0.15778,0.16358,1.0368,4,46,703.8,0,0.7284
16029,5,174,fp16,N,N,2,-170,0.01867,0.01831,0.9811,4,499,316.1,0,1.0060
29,8,19,bf16,T,T,20,-150,0.00680,0.01401,2.0606,4,619,0.3,0,1.0038
11,23,22,fp16,T,T,22,-447,0.00665,0.01400,2.1050,4,599,0.4,0,0.9975
9256,18847,11699,bf16,N,T,27,-621290054,8.74463,8.75253,1.0009,4,5,155.0,0,0.7506
14013,17,331,bf16,T,N,69,-621289994,0.01997,0.03074,1.5397,4,306,512.8,0,0.9973
2466,29214,2420,fp16,N,N,17,-621294415,0.83329,0.95769,1.1493,4,10,529.8,0,0.7585
23,729,28,fp16,N,T,27,-408,0.00659,0.02348,3.5642,4,408,16.6,0,0.9710
7,27,30631,fp16,N,N,22,-171,0.79442,0.90917,1.1444,4,11,2.6,0,0.9828
2,203,18251,fp32,N,N,320,-621283972,0.01334,0.01223,0.9168,4,440,1122.2,0,1.0117
3704,3156,14635,fp32,N,N,292,-621293206,3.57765,5.25779,1.4696,4,5,125.3,0,0.7054
30,1164,9991,fp16,N,N,22,-171,0.27561,0.30614,1.1108,4,32,87.1,0,0.9639
8278,28385,6003,fp16,T,T,22,-621291506,5.93168,5.92099,0.9982,4,5,232.7,0,0.7932
1,319,639,fp16,T,T,5,-9,0.00389,0.02602,6.6949,4,348,105.6,0,0.9840
24574,1844,1711,fp16,T,N,71,-621296106,0.36245,0.45302,1.2499,4,20,749.5,0,0.6389
538,7390,18,bf16,T,T,20,-152,0.01450,0.02602,1.7952,4,356,1116.8,0,0.9922
487,90,2603,fp32,T,T,66,-621291435,0.02775,0.03463,1.2477,4,243,222.8,0,0.9918
3293,110,216,bf16,T,T,20,-150,0.01521,0.02675,1.7586,4,313,191.9,0,1.0066
2820,5972,12065,fp16,N,T,27,-621295763,0.86540,0.91880,1.0617,4,10,323.0,0,0.7730
2007,9,9,fp32,T,T,66,-621283241,0.00655,0.00672,1.0265,4,1191,22.1,0,1.1359
9912,10332,13415,fp16,T,N,71,-621296099,5.65108,7.22983,1.2794,4,5,168.6,0,0.7677
1344,8199,30,fp32,N,T,204,-621293091,0.02312,0.02605,1.1267,4,342,1956.2,0,1.0656
14825,575,724,bf16,T,N,69,-621289994,0.06164,0.06098,0.9893,4,140,914.9,0,0.8348
20553,330,27,bf16,T,N,69,-621289974,0.01924,0.02201,1.1439,4,425,1468.7,0,1.0010
3229,2722,4,bf16,T,N,69,-621289962,0.01730,0.02730,1.5782,4,342,2035.1,0,0.9971
1913,2,215,bf16,N,N,2,-257,0.01525,0.01512,0.9911,4,582,55.0,0,0.9859
4234,2703,981,fp32,T,T,66,-621291445,0.27249,0.26324,0.9660,4,30,267.9,0,0.6622
9,892,68,bf16,N,T,27,-349,0.00674,0.02452,3.6370,4,371,22.9,0,0.9720
8892,6,8022,bf16,N,N,8,-259,0.34982,0.68149,1.9481,4,14,408.7,0,1.0298
1649,4,40,fp32,N,N,326,-621293160,0.00635,0.00634,0.9994,4,1117,45.8,0,1.1268
417,73,80,bf16,T,N,69,-607,0.00793,0.02564,3.2349,4,352,25.2,0,0.9899
23770,4587,21362,fp32,T,T,66,-621283236,48.46142,48.72081,1.0054,4,5,59.0,0,1.0312
1133,244,8,bf16,N,T,27,-353,0.00656,0.02459,3.7502,4,352,172.0,0,0.9936
63,458,6341,fp16,N,N,22,-171,0.17171,0.23046,1.3421,4,42,39.2,0,0.9878
786,3,28112,fp32,N,N,170,-621293293,0.20223,1.73405,8.5747,4,6,438.8,0,0.9955
2134,29859,4884,fp16,N,T,27,-621295777,1.51459,1.94243,1.2825,4,6,374.6,0,0.8366
105,9458,22,fp16,N,N,17,-170,0.00677,0.02695,3.9784,4,346,648.5,0,0.9751
17830,11703,6585,bf16,T,N,69,-621289986,5.01251,5.91541,1.1801,4,5,244.1,0,0.7867
3,817,9484,bf16,N,N,23,-621292873,0.29122,0.29171,1.0017,4,34,53.4,0,0.9622
7401,742,501,bf16,T,T,20,-621285689,0.03898,0.04637,1.1898,4,194,772.9,0,1.0082
410,20,45,fp16,N,T,27,-408,0.00679,0.02593,3.8211,4,326,10.5,0,0.9968
2923,36,24,fp16,T,T,22,-447,0.00660,0.01618,2.4516,4,530,85.3,0,1.1271
3271,2904,22034,fp32,N,N,292,-621283813,4.12476,7.84829,1.9027,4,5,141.2,0,0.6645
944,111,53,fp16,N,T,27,-408,0.00651,0.02685,4.1257,4,347,81.6,0,0.9934
760,1875,19,fp32,T,T,66,-621283261,0.00638,0.00624,0.9787,4,1601,924.8,0,1.0154
31486,10797,2,fp16,N,N,17,-621294402,0.50471,0.50412,0.9988,4,20,2694.6,0,0.7891
297,3,57,fp16,T,N,4,-388,0.00658,0.00647,0.9830,4,1080,5.7,0,0.9936
2319,1476,2323,fp16,T,T,22,-621291497,0.10077,0.10173,1.0094,4,96,310.8,0,1.0075
2028,13165,17061,bf16,T,T,20,-621285697,2.14412,2.38295,1.1114,4,5,291.6,0,0.6436
28509,1,37,fp32,N,T,329,-9,0.00401,0.00610,1.5203,4,1333,1080.5,0,1.4537
470,403,5300,bf16,N,T,32,-621290045,0.11310,0.11319,1.0007,4,79,88.5,0,0.9876
3,135,546,fp16,N,T,27,-621295773,0.02606,0.03936,1.5106,4,242,5.8,0,0.9847
2654,164,1400,fp32,T,N,365,-621284167,0.02407,0.03585,1.4893,4,267,727.8,0,0.8427
3,415,18,fp32,N,N,308,-621284009,0.00624,0.00610,0.9769,4,1548,5.6,0,0.9736
1338,2135,3432,fp32,N,T,312,-621293122,0.25326,0.25243,0.9967,4,32,233.4,0,0.6700
130,12,29015,bf16,T,N,80,-620,0.12705,0.88050,6.9302,4,12,64.9,0,0.9691
91,4,393,bf16,N,N,2,-257,0.02531,0.02530,0.9995,4,367,3.0,0,1.0111
4082,145,1203,bf16,N,T,32,-621290045,0.03960,0.06429,1.6233,4,147,316.6,0,1.0285
4,5,138,bf16,T,N,5,-607,0.01014,0.02699,2.6617,4,306,0.3,0,0.9951
141,549,42,fp16,N,N,17,-170,0.00567,0.02688,4.7433,4,309,64.9,0,0.9994
191,6425,109,fp16,T,T,22,-445,0.01614,0.02726,1.6889,4,284,393.5,0,1.1270
3,253,3568,fp16,N,T,33,-409,0.07009,0.13661,1.9490,4,64,26.1,0,0.9962
6,3,4525,bf16,N,T,32,-350,0.08927,0.16191,1.8138,4,58,0.9,0,0.9913
2,13,3653,bf16,T,T,4,-150,0.15191,0.16454,1.0832,4,56,0.7,0,1.1263
1446,14011,12728,fp32,T,N,296,-621284354,5.71831,6.17649,1.0801,4,5,151.8,0,0.7249
2057,12434,796,fp16,T,T,22,-621291495,0.17688,0.19040,1.0765,4,51,708.8,0,0.6528
515,9822,5268,fp32,T,N,310,-621284179,0.65955,0.98565,1.4944,4,11,360.9,0,0.7309
86,498,4,fp32,T,T,112,-621291466,0.00649,0.00624,0.9611,4,1458,27.8,0,0.9779
821,653,2749,bf16,N,T,32,-621290049,0.06822,0.11260,1.6506,4,83,150.2,0,1.0139
342,155,2471,fp32,T,T,66,-621283250,0.02646,0.04882,1.8450,4,168,193.6,0,1.1526
2,2505,510,fp32,T,N,148,-621284106,0.00700,0.01186,1.6929,4,714,733.0,0,0.9948
1261,3343,7068,fp32,N,T,312,-621283632,0.64544,0.66224,1.0260,4,14,227.8,0,0.7413
864,23,2419,bf16,T,T,20,-621285694,0.09631,0.09793,1.0169,4,84,45.4,0,0.9673
105,35,65,fp32,N,T,339,-621293015,0.00644,0.00641,0.9962,4,1469,7.9,0,1.0037
2038,174,5,fp16,T,T,22,-447,0.00672,0.01386,2.0639,4,610,214.5,0,1.0069
28,10238,699,fp32,T,N,330,-621284033,0.01297,0.05425,4.1828,4,156,2301.6,0,0.9084
106,10,489,fp32,N,N,360,-621293292,0.00638,0.00600,0.9414,4,1240,36.2,0,0.9792
1920,10784,164,fp32,T,T,112,-621283240,0.09152,0.10536,1.1513,4,74,996.1,0,0.6702
32447,23006,1296,bf16,T,N,69,-621290007,3.97925,4.02459,1.0114,4,5,786.5,0,0.7062
2496,5210,5047,fp16,N,T,27,-621295764,0.32468,0.32183,0.9912,4,25,399.8,0,0.7533
59,2447,9,fp16,T,N,71,-380,0.00664,0.01751,2.6374,4,453,93.8,0,0.9868
17768,4894,5082,fp16,T,T,22,-621291508,1.77807,1.75527,0.9872,4,6,325.2,0,0.7783
2,6,1,bf16,T,N,3,-616,0.00683,0.00674,0.9871,4,1292,0.0,0,1.1187
17088,44,1274,fp32,N,N,378,-621283797,0.04872,0.09809,2.0132,4,84,1853.6,0,0.6521
8,10,1349,fp16,T,N,76,-387,0.01281,0.06922,5.4026,4,133,3.8,0,0.9905
28,1638,14,fp16,N,N,17,-170,0.00666,0.02516,3.7790,4,371,34.6,0,0.9996
8,918,7566,fp16,T,N,78,-390,0.03885,0.27714,7.1338,4,36,361.4,0,1.0190
13577,17191,3,fp32,T,N,266,-621284348,0.26421,0.75536,2.8589,4,14,3535.0,0,0.6298
3854,1152,17418,fp32,N,N,336,-621283813,1.52058,1.51795,0.9983,4,7,241.1,0,0.7478
309,55,2837,bf16,N,T,32,-621290045,0.06774,0.11460,1.6919,4,77,31.5,0,0.9717
108,79,17,fp16,N,T,27,-412,0.00645,0.02490,3.8610,4,371,6.3,0,0.9977
34,3,7,bf16,N,T,27,-353,0.00660,0.02380,3.6078,4,360,0.1,0,1.0000
407,3057,15543,fp16,T,N,78,-621296107,0.38470,0.64025,1.6643,4,16,292.9,0,1.0289
31,26206,7,bf16,T,N,69,-611,0.00645,0.02171,3.3642,4,391,560.5,0,0.9969
85,159,107,fp16,T,T,22,-445,0.00673,0.01848,2.7459,4,486,15.8,0,0.9926
2,5500,8481,fp16,T,N,11,-390,0.08506,0.09572,1.1254,4,96,1097.7,0,1.0129
16,427,3,fp16,N,T,27,-412,0.00670,0.02189,3.2688,4,387,4.5,0,0.9823
16,31,2228,fp16,N,T,33,-409,0.04374,0.09149,2.0915,4,97,4.8,0,0.9989
3764,2274,27961,fp32,N,T,312,-621283628,4.78057,8.36754,1.7503,4,5,148.4,0,0.6669
41,100,5,fp32,N,N,296,-621293157,0.00650,0.00643,0.9893,4,1296,3.0,0,0.9821
291,379,22,bf16,T,N,69,-607,0.00676,0.02100,3.1044,4,392,69.6,0,0.9990
2,1,45,bf16,T,T,5,-9,0.00388,0.00662,1.7046,4,1360,0.1,0,0.9981
1903,8565,7041,fp32,T,N,296,-621284073,2.29453,2.28158,0.9944,4,5,156.9,0,0.7055
3705,272,17,bf16,T,N,69,-607,0.00567,0.02308,4.0689,4,387,734.4,0,0.9715
19995,2456,15456,fp32,T,T,66,-621291421,17.92739,18.04701,1.0067,4,5,88.4,0,0.6381
27,28780,14837,bf16,N,T,32,-621290049,0.41816,0.60221,1.4402,4,16,2051.7,0,0.8068
1110,5036,28685,fp16,N,T,33,-621295777,0.90183,1.19659,1.3268,4,8,415.8,0,0.6976
12742,4117,19,bf16,N,T,27,-621290046,0.09471,0.12954,1.3678,4,76,2222.4,0,0.9613
20,5,16,fp32,N,T,256,-621293125,0.00660,0.00641,0.9708,4,1574,0.3,0,0.9725
6212,191,527,fp32,N,T,321,-621283617,0.01879,0.02113,1.1245,4,373,971.0,0,0.6866
797,2439,3698,fp32,N,N,292,-621283849,0.17897,0.27081,1.5132,4,37,310.9,0,0.6337
7,3188,80,fp32,N,N,308,-621284003,0.00647,0.00637,0.9849,4,1184,171.8,0,1.1116
12045,14390,12061,bf16,T,T,20,-621285693,7.35317,8.66063,1.1778,4,5,181.0,0,0.8105
28224,826,15,fp16,T,N,71,-621296071,0.04498,0.06356,1.4130,4,156,2092.5,0,0.9195
84,23359,2953,fp16,T,T,22,-621291503,0.14567,0.15181,1.0421,4,65,1004.3,0,0.7723
2,1961,952,fp32,T,T,44,-621291435,0.01211,0.01878,1.5509,4,445,618.7,0,0.9734
13,1642,21553,fp16,T,N,79,-389,0.23202,0.74357,3.2047,4,14,307.8,0,0.9887
19155,274,1,fp32,N,N,264,-621293161,0.00974,0.03266,3.3520,4,273,2162.5,0,0.8526
3229,13942,19908,fp16,T,T,22,-621291508,3.86795,4.18745,1.0826,4,5,223.3,0,0.7217
19,32545,5,fp16,T,N,71,-380,0.00673,0.01328,1.9721,4,595,415.7,0,0.9877
4799,6592,526,fp16,T,N,71,-621296107,0.11683,0.12571,1.0760,4,72,1185.7,0,0.7391
43,19,1824,fp16,T,N,77,-390,0.01322,0.08539,6.4599,4,99,17.4,0,1.2116
27,412,39,fp16,N,N,17,-170,0.00720,0.02620,3.6406,4,312,10.9,0,1.0033
153,126,762,fp32,N,N,324,-621283825,0.00660,0.00700,1.0608,4,1049,140.5,0,1.0134
16500,10195,4557,bf16,N,T,27,-621290035,3.21854,3.37827,1.0496,4,5,284.7,0,0.7656
10,119,23533,fp32,N,N,338,-621283976,0.01504,0.01439,0.9565,4,424,807.5,0,0.9562
2251,5446,2994,bf16,N,T,27,-621290043,0.19173,0.19183,1.0005,4,44,496.1,0,0.7717
104,77,1,bf16,T,T,20,-152,0.00684,0.01290,1.8846,4,647,4.7,0,0.9809
3358,14770,2565,fp32,N,N,292,-621283818,2.56367,2.72842,1.0643,4,5,149.9,0,0.6745
3861,26113,2,fp16,N,T,27,-621295776,0.17099,0.25990,1.5200,4,38,2359.3,0,0.7075
98,37,2607,bf16,N,T,32,-350,0.05755,0.10581,1.8387,4,90,12.5,0,0.9947
113,209,290,fp32,T,N,308,-621284106,0.00639,0.00823,1.2877,4,933,73.2,0,1.0003
6643,1915,30888,fp16,N,T,27,-621295771,1.74379,1.71987,0.9863,4,6,332.4,0,0.7279
253,6,39,fp16,T,T,22,-449,0.00670,0.01529,2.2822,4,561,3.9,0,1.1055
852,326,31,fp32,T,T,66,-621283254,0.00648,0.00639,0.9876,4,1406,194.1,0,1.0040
11,526,1,fp16,N,T,27,-408,0.00679,0.02188,3.2215,4,413,3.6,0,0.9932
769,3799,3455,bf16,T,T,20,-621285684,0.14001,0.14017,1.0012,4,67,308.9,0,1.0413
197,2664,206,bf16,T,T,20,-150,0.01706,0.02233,1.3088,4,388,192.1,0,0.9927
13639,9253,4923,fp16,T,T,22,-621291506,2.49312,2.47765,0.9938,4,5,292.9,0,0.7996
37,21,5371,bf16,N,N,23,-258,0.15554,0.22859,1.4696,4,42,4.0,0,0.9802
4576,17384,198,fp32,T,N,335,-621284067,0.35894,0.43569,1.2138,4,21,935.0,0,0.6649
1,11857,15078,fp32,N,N,321,-9,0.20758,0.94484,4.5517,4,11,3445.6,0,0.7712
17055,928,3591,fp16,N,N,17,-621294413,0.28750,0.28373,0.9869,4,28,669.4,0,0.7379
156,5600,2,bf16,T,N,69,-607,0.00562,0.02525,4.4970,4,335,626.4,0,0.9794
14584,32,3,fp16,T,T,22,-445,0.00566,0.01453,2.5684,4,598,345.4,0,1.0042
6,2,3,fp32,T,N,234,-621293684,0.00563,0.00585,1.0394,4,1873,0.0,0,0.9862
2207,152,52,fp32,N,N,282,-621293159,0.00573,0.00643,1.1228,4,1103,319.9,0,1.0154
5484,1,7653,fp16,N,N,5,-9,0.04556,0.42766,9.3873,4,23,1843.3,0,1.0244
303,4164,786,fp32,N,T,312,-621283638,0.03536,0.04706,1.3306,4,191,539.8,0,0.9965
92,3,3,fp16,N,N,2,-170,0.00687,0.00653,0.9501,4,1567,0.2,0,1.1353
1558,1105,4372,bf16,N,T,32,-621290045,0.09974,0.16302,1.6345,4,56,302.5,0,1.0305
21355,10139,2909,fp32,N,T,312,-621292954,11.65394,12.07938,1.0365,4,5,105.8,0,0.6626
1488,868,1783,fp16,N,T,33,-621295773,0.05433,0.08706,1.6025,4,107,249.7,0,0.9783
1205,2819,1,bf16,T,N,69,-611,0.00789,0.02320,2.9417,4,368,1723.6,0,0.9971
178,2089,1018,fp32,T,T,66,-621283250,0.01556,0.02041,1.3114,4,436,688.8,0,0.9355
42,18,8,fp32,T,N,349,-621284036,0.00669,0.00642,0.9603,4,1639,0.7,0,0.9813
360,123,971,bf16,T,T,20,-150,0.04364,0.04790,1.0976,4,173,25.6,0,1.1363
46,2081,3737,fp16,N,T,33,-621295777,0.08427,0.14246,1.6904,4,69,193.2,0,1.0067
1517,9370,24,bf16,T,N,69,-621289961,0.02442,0.04160,1.7032,4,215,2349.5,0,1.0032
10,1507,11,fp16,N,N,17,-170,0.00656,0.02546,3.8802,4,331,14.3,0,0.9920
17633,929,112,fp32,T,T,66,-621283239,0.06200,0.06369,1.0273,4,123,1191.0,0,0.6630
80,16,41,bf16,T,T,20,-153,0.00615,0.01507,2.4490,4,588,2.1,0,0.9737
1070,10861,19,bf16,N,N,17,-621292876,0.02280,0.03446,1.5114,4,277,2058.8,0,0.9473
809,206,59,fp16,N,N,17,-170,0.00631,0.02892,4.5821,4,300,124.6,0,0.9821
7483,4853,24963,fp16,N,N,17,-621294415,3.87893,4.68213,1.2071,4,5,196.2,0,0.8380
27,991,192,bf16,T,N,69,-616,0.01377,0.02052,1.4905,4,451,36.2,0,0.9709
